idCliente;fechaAlta;fechaNacimiento;genero;nombre;apellido;email;direccion;ciudad;referencia;provincia;fechaBaja;estado
22327;21-7-2020;31/12/59;masculino;Julio;Pacheco;julio.pacheco@gmail.com;Barrio Policial Sobre Calle Posadas SN;Santiago del Estero;;Santiago del Estero;;
22328;22-7-2020;24/1/47;masculino;Felipe;Flores;felipe.flores@gmail.com;el quiya 1263;Ciudad Evita;"Referencia: Oficina Local Azul Cortinas Blancas (Sobre Calle 87 entre 8 y 10)
Horario Lun a Vie de 9am a 6pm, Sabados de 9am a 2pm";Buenos Aires;;
22329;22-7-2020;25/8/62;femenino;Miriam;Villar;miriam.villar@gmail.com;Maza 402;De La Garma;Casa  Referencia: Casa Blanca con mostaza Entre: Bustamante;Buenos Aires;;
22330;22-7-2020;24/11/68;masculino;Fernando;Oliva;fernando.oliva@gmail.com;Pumacahua 86;Caballito;Encina Y Otazua Referencia: Encina Y Otazua - 196;Capital Federal;;
22331;22-7-2020;18/4/97;femenino;Alma;Villanueva;alma.villanueva@gmail.com;Maipu 33;Avellaneda;;Buenos Aires;;
22332;24-7-2020;9/10/56;masculino;Marcello;Ferreira;marcello.ferreira@gmail.com;Leon Martinetti SN;Santiago del Estero;dpto 3;Santiago del Estero;;
22333;24-7-2020;20/9/75;femenino;Zuri;Tellez;zuri.tellez@gmail.com;Viamonte 1327;Comodoro Rivadavia;;Chubut;;
22334;25-7-2020;4/3/61;masculino;Nathan;Paniagua;nathan.paniagua@gmail.com;Santiago de liniers SN;Misiones;Referencia: Adelante de la Capilla del Niño de Praga Entre: Fresno y Olmo;Misiones;;
22335;25-7-2020;28/12/71;masculino;Zayn;Cazares;zayn.cazares@gmail.com;Castro 1958;Boedo;Referencia: Lunes a viernes De 8 A 17hs. Sabado de 9 a 13hs. Feriados y domingos cerrados. Entre: Victorino La Plaza y M. Cuenca;Capital Federal;;
22336;26-7-2020;8/9/90;masculino;Ariel;Prado;ariel.prado@gmail.com;calle santiago del estero 716;Misiones;21 Referencia: 21;Misiones;;
22337;26-7-2020;18/3/76;masculino;Raymond;Pari;raymond.pari@gmail.com;Ricardo Rojas 545;Santiago del Estero;Referencia: esquina casa blanca rejas cafe Entre: las lajas y Av puerto Juarez;Santiago del Estero;;
22338;26-7-2020;3/9/80;femenino;Zoe;Ayala;zoe.ayala@gmail.com;25 de May 0468;La Rioja;Referencia: Frente al parque. En la tienda (video juegos chicoche) Entre: 1 y 3;La Rioja;;
22339;26-7-2020;25/8/45;femenino;Seraphine;Morales;seraphine.morales@gmail.com;28 de March 0290;Alfredo de Marchi;;Buenos Aires;;
22340;26-7-2020;3/2/00;masculino;Hector;Marin;hector.marin@gmail.com;Alvear 120;Santiago del Estero;;Santiago del Estero;;
22341;26-7-2020;7/10/04;masculino;Nino;Palma;nino.palma@gmail.com;Pasaje Los Andes 956;Salta;;Salta;;
22342;26-7-2020;7/2/63;masculino;Roberto;Cordoba;roberto.cordoba@gmail.com;Pasaje Lassaga 4845;Santa Fe;;Santa Fe;;
22343;27-7-2020;12/11/95;femenino;Abril;Villa;abril.villa@gmail.com;GRAL PEDRO DIAZ 404;VILLA SANTOS TESEI;Referencia: Porton negro frente al parque Entre: Av de los desiertos y Barranca;Buenos Aires;;
22344;29-7-2020;9/10/65;femenino;Ignacia;Sanabria;ignacia.sanabria@gmail.com;Pettoruti 2332;Cordoba;Referencia: Cerca de una fuente de agua.... Casa De Porton Negro;Cordoba;;
22345;29-7-2020;25/11/90;femenino;Camila;Poma;camila.poma@gmail.com;Av. Corrientes 3374;Balvanera;Local Referencia: Local electro point- fail abraham  Entre: Aguero y Gallo;Capital Federal;;
22346;29-7-2020;15/2/68;femenino;Meera;Alvarado;meera.alvarado@gmail.com;38 371;La Plata;Referencia: Porton negro Entre: oyamel y colorines;Buenos Aires;;
22347;29-7-2020;19/2/51;femenino;Azul;Montiel;azul.montiel@gmail.com;Necochea 5245;Santa Fe;Referencia: en la Vicente Guerrero, privada a la derecha pasando la 1a privada, casa de tabique rojo con reja y plantas de bugambilia. Entre: 23 Norte y 25 Norte;Santa Fe;;
22348;29-7-2020;3/11/04;femenino;Olivia;Cervantes;olivia.cervantes@gmail.com;Ruta 8 km 56.500 64;Pilar;;Buenos Aires;;
22349;30-7-2020;10/9/70;femenino;Iara;Huanca;iara.huanca@gmail.com;Berisso 47;Troncos del talar;Referencia: Horario Comercial 8 A 17h.;Buenos Aires;;
22350;30-7-2020;24/12/72;femenino;Regina;Maza;regina.maza@gmail.com;Salta 555;Santiago del Estero;204 Referencia: 204 Entre: Paseos de los Duraznos y Paseos de los Nogales;Santiago del Estero;;
22351;30-7-2020;15/3/56;masculino;Felipe;Coronel;felipe.coronel@gmail.com;Misiones 3322;Misiones;;Misiones;;
22352;31-7-2020;14/10/90;masculino;Paul;Escudero;paul.escudero@gmail.com;Republica de Israel 170;Salta;Referencia: OFICINA. ESTAMOS DE LUNES A VIERNES DE 9 A 18. LLAMAR ANTES Entre: av brasil y av chiclana;Salta;;
22353;31-7-2020;3/5/05;femenino;Angelica;Velasco;angelica.velasco@gmail.com;Roca 2531;Jose Leon Suarez;Referencia: Nuestro horario de atencion es de lunes a viernes de 9 a 12.00 y de 14 a 18.00, y sabados de 9 a 13.30. Llamar al 11-3524-3010;Buenos Aires;;
22354;31-7-2020;12/6/96;masculino;Joaquim;Zabala;joaquim.zabala@gmail.com;Syrah Manzana B Casa 31 31;Guaymallen, Buena Nueva;"Referencia: Barrio Viñas de Bermejo, Ex barrio Lumaco.
Dos portones, uno negro y el otro es una cortina metalica. Entre: Ntra. Señora Del Carmen y Malbec";Mendoza;;
22355;31-7-2020;15/12/87;femenino;Talia;Herrera;talia.herrera@gmail.com;Ayacucho 1060;Recoleta;;Capital Federal;;
22356;1-8-2020;7/10/84;femenino;Luciana;Brizuela;luciana.brizuela@gmail.com;sunchales 6566;Gonzalez Catan;Referencia: Local con pared roja Entre: Vilela y Villanueva;Buenos Aires;;
22357;2-8-2020;10/11/66;masculino;Timothy;Mendoza;timothy.mendoza@gmail.com;PJE. ANTARTIDA ARGENTINA 547;San Ramon de la Nueva Oran;Referencia: PASAJE ANTARTIDA ARGENTINA ENTRE CALLES PUEYRREDON, ALVEAR, GENERAL PAZ Y BOLIVIA;Salta;;
22358;2-8-2020;25/5/54;masculino;João;Ticona;joão.ticona@gmail.com;Dorrego 1973;Rosario;Referencia: Atras de Blvd Santa Fe Entre: San Pascual y San Benito;Santa Fe;;
22359;2-8-2020;25/12/79;masculino;Leon;Sanabria;leon.sanabria@gmail.com;Barrio 2 De Abril Escalera 6 Departamento B SN;caleta olivia;Referencia: Es una casa blanca con enrejado Negro Entre: Jose Guadalupe Velazquez y Jose Ugalde Rodriguez;Santa Cruz;;
22360;2-8-2020;18/1/62;masculino;Sebastian;Fiore;sebastian.fiore@gmail.com;San Luis 1972;Villa Constitucion;104 Referencia: 104;Santa Fe;;
22361;2-8-2020;15/11/47;femenino;Carlotta;Alvarado;carlotta.alvarado@gmail.com;Laprida 1380;Recoleta;;Capital Federal;;
22362;3-8-2020;25/12/36;femenino;Lyra;Llanos;lyra.llanos@gmail.com;Primera Junta 2131;Flores;Referencia: Horario: 10 a 17 hs.  Entre: Lautaro y Camacua;Capital Federal;;
22363;3-8-2020;3/5/02;femenino;Yara;Santillan;yara.santillan@gmail.com;Miller 3033;Villa Urquiza;3ro Dpto 9 Referencia: 3ro Dpto 9 Entre: Av Congreso y Quesada;Capital Federal;;
22364;3-8-2020;20/2/59;femenino;Nelida;Barrera;nelida.barrera@gmail.com;Juan Mayuli 2272;Santiago del Estero;Referencia: la casa es de concreto, tiene una puerta chica;Santiago del Estero;;
22365;3-8-2020;17/9/65;masculino;Pedro;Pizarro;pedro.pizarro@gmail.com;Paraguay 3462;Palermo;5 D Referencia: 5 D Entre: Coronel Diaz y Guise;Capital Federal;;
22366;3-8-2020;15/5/43;femenino;Leah;Rangel;leah.rangel@gmail.com;25 De May 0473;Santiago del Estero;;Santiago del Estero;;
22367;4-8-2020;3/9/40;masculino;Miguel;Zuñiga;miguel.zuñiga@gmail.com;Dean funes 611;Centro;1 Referencia: Fachada Blanca - Deyac Radiadores. Horario de 8:00 am a 18:00 Lunes a viernes y Sabados de 9:00 am a 13:30 horas. Entre: ENEBRO y ENEBRO;Cordoba;;
22368;4-8-2020;12/4/90;femenino;Maya;Callisaya;maya.callisaya@gmail.com;Azcuenaga 958;barrio norte;porteria Referencia: porteria Entre: MarceloT y Paraguay;Capital Federal;;
22369;4-8-2020;26/6/44;masculino;Stefano;Taylor;stefano.taylor@gmail.com;Tamborini 5855;Villa Urquiza;Entre: Aizpurua y Lavoisier;Capital Federal;;
22370;4-8-2020;10/9/95;masculino;Javier;Montanari;javier.montanari@gmail.com;Bolivia 312;Santiago del Estero;;Santiago del Estero;;
22371;5-8-2020;16/5/83;masculino;Andre;Paredes;andre.paredes@gmail.com;Luis Vernet 9940;La Rioja;D Referencia: departamento segundo piso Entre: sierra hermosa y el Peru;La Rioja;;
22372;5-8-2020;12/10/94;masculino;Ivan;Lujan;ivan.lujan@gmail.com;San Juan 229;Salta;Referencia: Entrar por fraccionamiento Paseo de los Naranjos;Salta;;
22373;5-8-2020;12/4/34;femenino;Estela;Russo;estela.russo@gmail.com;Bolivia 145;Rosario;Referencia: Ferretera San Luis Deposito. A La Vuelta De Provincias Unidas 136. De 8 A 17 Horas.  Entre: Casilda y Arevalo;Santa Fe;;
22374;5-8-2020;3/6/75;femenino;Aparecida;Mancini;aparecida.mancini@gmail.com;Brasil 380;Libertador San Martin;dpto 1 Referencia: por el costado de la casa, al fondo esta el dpto 1 Entre: España;Entre Rios;;
22375;5-8-2020;2/3/59;femenino;Noemi;Yañez;noemi.yañez@gmail.com;rodriguez 266;Santiago del Estero;Referencia: Puerta y saguan negro con un arbol afuera Entre: Av. Venustiano Carranza y Alejo Hernandez;Santiago del Estero;;
22376;5-8-2020;22/2/49;masculino;Ivan;Mendoza;ivan.mendoza@gmail.com;Intendente Corvalan 2302;Paso Del Rey, Moreno;"PB 5 Referencia: TIMBRE ""5"" Entre: san jose y saenz peña";Buenos Aires;;
22377;5-8-2020;8/8/00;masculino;Rafael;Espindola;rafael.espindola@gmail.com;Dr. David Waisman 2818;Santiago del Estero;;Santiago del Estero;;
22378;5-8-2020;26/11/74;masculino;Lionel;Soto;lionel.soto@gmail.com;9 de Julio y obera SN;Misiones;;Misiones;;
22379;6-8-2020;8/10/71;masculino;Daniel;Jimenez;daniel.jimenez@gmail.com;barrio manantial rosales calle Jose do brito 2011;Comodoro Rivadavia, barrio manantial rosales;Referencia: casa en barrio manantial rosales frente a la plaza. casa sin revoque cortinas color maiz;Chubut;;
22380;6-8-2020;26/3/99;masculino;Ezequiel;Ramos;ezequiel.ramos@gmail.com;Ejercito argentino norte 347;Santiago del Estero;;Santiago del Estero;;
22381;7-8-2020;18/7/80;masculino;Andrew;Gomez;andrew.gomez@gmail.com;Roberto Delgado 2361 SN;Santiago del Estero;Oeste Referencia: casa color azul Entre: avenida paseo de las Flores;Santiago del Estero;;
22382;7-8-2020;12/8/99;femenino;Betiana;Ponce;betiana.ponce@gmail.com;Pasaje San Luis Nte 760;Trelew;;Chubut;;
22383;7-8-2020;16/3/42;femenino;Zara;Cruz;zara.cruz@gmail.com;CANGALLO 145;TRELEW;;Chubut;;
22384;7-8-2020;5/4/01;femenino;Sariah;Guzman;sariah.guzman@gmail.com;Mitre 431;Santiago del Estero;;Santiago del Estero;;
22385;7-8-2020;11/10/57;masculino;Joseph;Fuentes;joseph.fuentes@gmail.com;Cañada de Gomez 5000;Cordoba;Referencia: La Cascada Country Golf Mz. 2 Lote 60;Cordoba;;
22386;9-8-2020;23/12/33;femenino;Angelica;Rios;angelica.rios@gmail.com;24 De September 0677;Santiago del Estero;;Santiago del Estero;;
22387;10-8-2020;2/5/67;masculino;Santiago;Sanabria;santiago.sanabria@gmail.com;Av Centenario 2169;Beccar;Entre: Roca y Iturraspe;Buenos Aires;;
22388;10-8-2020;1/7/97;femenino;Karen;alvarez;karen.alvarez@gmail.com;pedro dreyer 237;Monte Grande;;Buenos Aires;;
22389;11-8-2020;19/3/76;masculino;Matheus;Taylor;matheus.taylor@gmail.com;Santiago del estero 630;Monserrat;5 A Entre: Mexico y Chile;Capital Federal;;
22390;11-8-2020;7/5/84;femenino;Juana;Serrano;juana.serrano@gmail.com;9 de julio 8220;buenos aires;1 Referencia: porton naranja con puerta verde clarito adentro vas a ver una camioneta grande Entre: 3 y 4;Buenos Aires;;
22391;11-8-2020;11/1/55;femenino;Elettra;Barrera;elettra.barrera@gmail.com;Domingo Palacios, Barrio Jerarquizados Municipales 1;Santiago del Estero;2364 Referencia: frente a la tortilleria Kellen, casa color vino con blanco casa #2364;Santiago del Estero;;
22392;11-8-2020;3/8/31;femenino;Milena;Suarez;milena.suarez@gmail.com;Manzana 781B 20;Salta;;Salta;;
22393;12-8-2020;1/11/05;femenino;Natalia;Paredes;natalia.paredes@gmail.com;4 de enero 2867;Santa Fe;11 Referencia: Residencial sobre av Chacmool, a lado del ultimo oxxo, antes de llegar al arco norte. Privada Milo Casa 87. Hablar para acceso. Entre: Av Chacmool y Marina turquesa;Santa Fe;;
22394;12-8-2020;17/9/96;masculino;Valentin;Rojas;valentin.rojas@gmail.com;Europa 0;Clodomira;;Santiago del Estero;;
22395;12-8-2020;17/5/63;masculino;Uriel;Moya;uriel.moya@gmail.com;Sanchez De Loria 645;Almagro;Pb Referencia: Puerta gris , lun a jue 9 a 18 , viernes 9 a 17 Entre: Venezuela y Agrelo;Capital Federal;;
22396;12-8-2020;28/4/67;masculino;Rafael;Rizzi;rafael.rizzi@gmail.com;avenida San Martin 1268;Villa Ramallo;;Buenos Aires;;
22397;13-8-2020;22/3/90;masculino;Felipe;Johnson;felipe.johnson@gmail.com;AVDA MORENO SUR 3410;Santiago del Estero;Referencia: Hay una torteria enfrente Entre: Miguel Hidalgo y alpinismo;Santiago del Estero;;
22398;13-8-2020;30/3/02;femenino;Victoria;Pagano;victoria.pagano@gmail.com;Calle 1 219;Tigre;Referencia: Mandarme WhatsApp Y Envio La Ubicacion Para Que Llegue Sin Problemas. - 219;Buenos Aires;;
22399;14-8-2020;22/7/63;masculino;Cristian;Romano;cristian.romano@gmail.com;mahatma ghandi 331;Villa Crespo;Referencia: Empresa: STABILDRILL (Anteriormente Shawcor - Guardian Inspection) a lado de Qualtia alimentos. Entre: Laurel y Av. Las Torres;Capital Federal;;
22400;14-8-2020;19/3/48;masculino;Nicolas;Taylor;nicolas.taylor@gmail.com;Mirco Michunovich Y Ruta 3 19;Comodoro Rivadavia;A-402 Referencia: Edificio blanco Entre: Eligio Ancona y Manuel Carpio;Chubut;;
22401;14-8-2020;3/10/65;masculino;Joaquim;Tapia;joaquim.tapia@gmail.com;Libertador General San Martin 3367;San Justo;"Referencia: Edificios Color Crema
+16197485029
Primer edificio departamento letra ñ";Buenos Aires;;
22402;14-8-2020;13/5/55;femenino;Veronica;Vidal;veronica.vidal@gmail.com;Brandsen 19;Santiago del Estero;Referencia: Entrega en Laboratorio DieselL-V 9am a 7pm, Sab 9am a 3pm;Santiago del Estero;;
22403;14-8-2020;17/3/60;masculino;Sebastian;Martin;sebastian.martin@gmail.com;Ruta 16 km (176.28) 0;PRESIDENCIA ROQUE SAENZ PEÑA;-2664;Chaco;;
22404;15-8-2020;29/3/51;femenino;Mina;Guerra;mina.guerra@gmail.com;5 entre 1376;ciudad de la plata;;Buenos Aires;;
22405;15-8-2020;13/10/76;femenino;Gianna;Moya;gianna.moya@gmail.com;Gallardo 382;Gonzales Catan;Referencia: Porton y puerta negra Entre: Hipolito irigoyen y Perdriel;Buenos Aires;;
22406;15-8-2020;1/10/82;masculino;Jerôme;Ybarra;jerôme.ybarra@gmail.com;alfredo palacios 175;Santiago del Estero;;Santiago del Estero;;
22407;16-8-2020;4/11/00;masculino;Juan Manuel;Guzman;juan_manuel.guzman@gmail.com;Constitucion 245;Charata;Referencia: Esquina, cancel de vidrio  Entre: Girasol  y Pez vela;Chaco;;
22408;16-8-2020;23/5/36;masculino;Roberto;Jackson;roberto.jackson@gmail.com;San Juan 698;Gualeguaychu;;Entre Rios;;
22409;17-8-2020;26/3/71;femenino;Esme;Pagano;esme.pagano@gmail.com;Lascano 3782;Villa Santa Rita;Referencia: Dejar en Garita Entre: San Nicolas y Emilio Lamarca;Capital Federal;;
22410;18-8-2020;15/9/74;masculino;Guilherme;Ferreira;guilherme.ferreira@gmail.com;4 De enero 3375;Santa Fe;SN Referencia: Bodega Blanca, Porton Grande Blanco PC COMPUTO E INFORMATICA Entre: R GUZMAN y DONATO GUERRA;Santa Fe;;
22411;18-8-2020;25/4/94;femenino;Valentina;Figueroa;valentina.figueroa@gmail.com;Av.sarmiento SN;Pedernales;Referencia: Venta con cortina azul y puerta de madera;Buenos Aires;;
22412;18-8-2020;16/8/66;femenino;Leah;Olivos;leah.olivos@gmail.com;Cerrito 3527;Rosario;Entre: cafferata y San Nicolas;Santa Fe;;
22413;19-8-2020;7/5/82;femenino;Gabriela;Campos;gabriela.campos@gmail.com;Cochrane 2462;Villa Pueyrredon;Entre: Chubut Y Montevideo;Capital Federal;;
22414;20-8-2020;4/4/74;femenino;Gisela;Medina;gisela.medina@gmail.com;Av. Juan B. Justo 2384;San Fernando;Dpto3 Referencia: Dpto3;Buenos Aires;;
22415;20-8-2020;29/11/03;femenino;Diana;Espinoza;diana.espinoza@gmail.com;Urquiza 301;Comodoro rivadavia;Local a la calle Referencia: Local a la calle, horario de atencion de lunes a viernes de 9 a 18hs Entre: Larralde;Chubut;;
22416;20-8-2020;7/12/33;femenino;Mariana;Vargas;mariana.vargas@gmail.com;Mendoza 4545;Villa Urquiza;5A Entre: Mendoza  y Lugones;Capital Federal;;
22417;21-8-2020;23/6/34;femenino;Raffaella;Rojas;raffaella.rojas@gmail.com;Mitre 737 737;Morrison;Union Referencia: Rejas blancas porton oscuro de madera Entre: Mariano moreno  y maipu;Cordoba;;
22418;21-8-2020;8/11/44;femenino;Olive;Rocabado;olive.rocabado@gmail.com;Guiraldes 920;Quilmes;Planta  Baja O Alta Referencia: Tocar Timbre En Planta Baja O Alta;Buenos Aires;;
22419;22-8-2020;30/9/88;masculino;Daniel;Giannini;daniel.giannini@gmail.com;Belgrano 3389;Zarate;Entre: Calle 8 y Calle 10;Buenos Aires;;
22420;22-8-2020;4/12/04;femenino;Anika;Altamirano;anika.altamirano@gmail.com;B 27 De Agosto Mz 41;Misiones;;Misiones;;
22421;22-8-2020;28/3/05;masculino;Cristian;Mancini;cristian.mancini@gmail.com;Catamarca 485;Salta;;Salta;;
22422;23-8-2020;7/9/90;femenino;Marisol;Cordero;marisol.cordero@gmail.com;Nordelta. Barrio las tipas 355;Buenos aires;bloque 16 ap 205;Buenos Aires;;
22423;23-8-2020;8/9/93;femenino;Florencia;Cano;florencia.cano@gmail.com;Santa Elena 5667;Santiago del Estero;;Santiago del Estero;;
22424;23-8-2020;2/2/04;femenino;Ayla;Sullca;ayla.sullca@gmail.com;Chaco 1271;Bernal Oeste;;Buenos Aires;;
22425;24-8-2020;29/10/76;femenino;Linnea;Choque;linnea.choque@gmail.com;Nicolas Jofre Sn SN;San Francisco Del Monte De Oro;Referencia: puerta blanca pequeña a un lado de la casa de materiales Agustin Entre: chihuahua y Tamaulipas;San Luis;;
22426;24-8-2020;1/2/30;femenino;Isabella;Torres;isabella.torres@gmail.com;Sara Rigourt 1338;Santiago del Estero;;Santiago del Estero;;
22427;25-8-2020;2/2/84;femenino;Malia;Barrios;malia.barrios@gmail.com;La Bastilla 2436;Rafael Castillo;Entre: Amenabar;Buenos Aires;;
22428;25-8-2020;16/8/34;femenino;Nia;Leone;nia.leone@gmail.com;Bacacay 5044;Villa Luro;Referencia: Casa De 2 Pisos Todo Con Ladrillo Visto Y Porton De Reja Negras Entre: Silvestre Remonda y Francisco Muñiz;Capital Federal;;
22429;25-8-2020;12/12/79;masculino;Alejandro;Yañez;alejandro.yañez@gmail.com;san martin 3656;Santa Fe;;Santa Fe;;
22430;25-8-2020;15/11/98;femenino;Barbara;Perez;barbara.perez@gmail.com;colonentte 69 y 67 5388;Santiago del Estero;;Santiago del Estero;;
22431;25-8-2020;5/5/65;femenino;Zaira;Lara;zaira.lara@gmail.com;Av paraguay SN;Misiones;Casa;Misiones;;
22432;26-8-2020;10/11/99;femenino;Giselle;Gallo;giselle.gallo@gmail.com;Avenida mitre 1413;Misiones;Referencia: Residencia para adultos mayores  (Los Aromos) Fatima Km 64, Sobre Colectora ubicado en una esquina. Entre: Av. Amancay 502 - 700;Misiones;;
22433;26-8-2020;16/4/60;femenino;Melina;Huaman;melina.huaman@gmail.com;av luis vernet 2044;La Rioja;0 Referencia: tocar puerta negra Entre: av. santa prisca y laderas del peñon;La Rioja;;
22434;26-8-2020;17/6/33;masculino;Ulises;Carmona;ulises.carmona@gmail.com;Buenos Aires 778;Santiago del Estero;Referencia: Amarillo Con Azul Entre: Av raul sandoval y 5 de mayo;Santiago del Estero;;
22435;26-8-2020;17/2/34;femenino;Scarlett;Baker;scarlett.baker@gmail.com;Antonio Manuel Ramirez 3868;Misiones;;Misiones;;
22436;26-8-2020;18/5/68;femenino;Elysia;Figueroa;elysia.figueroa@gmail.com;142 A 2341;Berazategui;Entre: 23 y 24;Buenos Aires;;
22437;26-8-2020;27/11/77;masculino;etienne;Campos;etienne.campos@gmail.com;Diagonal Los Poetas 27;Bosques;Referencia: Al Lado De Una Plaza Entre: Miguel Cane y Capdevila;Buenos Aires;;
22438;26-8-2020;1/8/75;femenino;Maribel;Serra;maribel.serra@gmail.com;528 Bis 636;La Plata;Dpto B Referencia: Dpto B Entre: 1 y 2;Buenos Aires;;
22439;27-8-2020;23/9/33;masculino;Alan;Callisaya;alan.callisaya@gmail.com;Tucuman 3148;Santa Fe;Referencia: Unidad Habitacional. Edificio A3. Departamento En Planta Baja Lado Derecho;Santa Fe;;
22440;27-8-2020;12/5/97;masculino;Robert;Mendoza;robert.mendoza@gmail.com;Avenida ingenio contreras SN;Santiago del Estero;5 Referencia: 5 Entre: Niebla y Lopez Mateos;Santiago del Estero;;
22441;28-8-2020;7/11/48;masculino;Hugo;Duarte;hugo.duarte@gmail.com;Juan Guttef 1816;Rada Tilly;41 Referencia: 41 Entre: Allende y Cuactemoc;Chubut;;
22442;28-8-2020;10/1/41;masculino;Lucas;Monti;lucas.monti@gmail.com;Pje. Vicente Torino 1837;Salta;Entre: Vicario Zambrano y Lezama;Salta;;
22443;28-8-2020;31/10/84;masculino;Simone;Alvarado;simone.alvarado@gmail.com;Independencia 297;Arteaga;;Santa Fe;;
22444;28-8-2020;13/7/77;femenino;Elysia;Barrios;elysia.barrios@gmail.com;Tijereta y jilguero casa 117 117;Misiones;;Misiones;;
22445;29-8-2020;27/9/95;femenino;Elina;Chura;elina.chura@gmail.com;9 De July 0150;Las Lomitas;Referencia: Es una casa color azul marino, y hay un almendro en la calle.;Formosa;;
22446;29-8-2020;3/5/66;femenino;Betiana;Nelson;betiana.nelson@gmail.com;Av Los Incas 4827;Villa Urquiza;Referencia: Casa lila un piso, afuera negocio de reciclados Colin pasando las vias  Entre: Poniente 122 y Cahuacaltzingo;Capital Federal;;
22447;29-8-2020;5/3/99;femenino;Yanira;Vazquez;yanira.vazquez@gmail.com;Barrio Gendarmeria 7;concepcion del Uruguay;;Entre Rios;;
22448;30-8-2020;24/10/85;masculino;Felipe;Herrera;felipe.herrera@gmail.com;Av Juan Bautista Alberdi 1587;Caballito;;Capital Federal;;
22449;31-8-2020;14/6/63;femenino;Natalia;Figueroa;natalia.figueroa@gmail.com;Rojo Vesgas 302;Junin;Referencia: Segunda Privada De La.Izquierda De Paseo De Borja Entre: Paseo De Aragon y Paseo De Borja;Buenos Aires;;
22450;31-8-2020;20/12/76;femenino;Vittoria;Ponce;vittoria.ponce@gmail.com;Chacra bordaquevich SN;Misiones;centro comercial chicago oficina 602;Misiones;;
22451;31-8-2020;3/4/58;femenino;Yara;Suarez;yara.suarez@gmail.com;San Martin 1644;Eldorado;Local 11 Km3;Misiones;;
22452;31-8-2020;9/10/77;masculino;Jose Luis;Sanchez;jose_luis.sanchez@gmail.com;Avenida Directorio 5555;mataderos;Referencia: abierto de 6.30 a 15 hs Entre: pola;Capital Federal;;
22453;31-8-2020;23/6/56;femenino;Silvia;Sanchez;silvia.sanchez@gmail.com;Colon 629;Don Torcuato;;Buenos Aires;;
22454;31-8-2020;16/7/37;femenino;Arabella;Rodriguez;arabella.rodriguez@gmail.com;Azopardo 29;Firmat;;Santa Fe;;
22455;1-9-2020;21/5/92;femenino;Isabella;Marquez;isabella.marquez@gmail.com;Freire 2231;Belgrano;;Capital Federal;;
22456;2-9-2020;17/5/37;femenino;Seraphine;Ojeda;seraphine.ojeda@gmail.com;LAS HORTENCIAS 1701;POTRERO DE LOS FUNES;Referencia: Fachada Blanca , aun lado de la ferreteria y fabricacion de cocinas  Entre: terranova  y alberta;San Luis;;
22457;2-9-2020;21/5/56;masculino;Juan Francisco;Martini;juan_francisco.martini@gmail.com;congreso 1622;Santiago del Estero;Referencia: Local de Suplementos Deportivos. Entregar de 11:00 a 18:00hs por favor  Entre: Av. Angel Gallardo;Santiago del Estero;;
22458;2-9-2020;21/3/71;femenino;Daniela;Gonzalez;daniela.gonzalez@gmail.com;Gral Lopez 2882;Santa Fe;Terminal curico;Santa Fe;;
22459;2-9-2020;23/5/00;femenino;Eva;Montenegro;eva.montenegro@gmail.com;Nogoya 3823;Villa del Parque;Referencia: Horario De Entrega  Hasta Las 18hs;Capital Federal;;
22460;2-9-2020;23/10/76;femenino;Aria;Sanchez;aria.sanchez@gmail.com;Avenida Maipu 538;Florida;Referencia: Local Soul Design - Horario De 9 A 18 Hs;Buenos Aires;;
22461;2-9-2020;19/1/82;femenino;Clementine;Espindola;clementine.espindola@gmail.com;Gaucho Rivero 323;Santiago del Estero;Referencia: Es la ultima calle, pasando el autolavado y el tanque elevado de agua Entre: Av de los maestros y Fora;Santiago del Estero;;
22462;2-9-2020;1/9/50;masculino;Raul;Stewart;raul.stewart@gmail.com;san pio 257;garin;;Buenos Aires;;
22463;2-9-2020;20/9/91;femenino;Estefania;Maza;estefania.maza@gmail.com;merlo 3201;San Miguel del Monte;Entre: lincoln y necochea;Buenos Aires;;
22464;3-9-2020;6/9/70;masculino;Larry;Reynoso;larry.reynoso@gmail.com;Granaderos 324;Flores;Referencia: es una papeleria esta ubicada casi esquina con agustin iturbide, esta en la curva y hay un poste reforzado de comision federal;Capital Federal;;
22465;3-9-2020;1/8/61;femenino;Romelia;alvarez;romelia.alvarez@gmail.com;acc 85 2;Barrio roca;Referencia: Cerca del panton de Santa Maria Chiconautla, al lado del ojalatero. saguan verde obscuro Entre: Nicolas Bravo y Calle Dolores;Chubut;;
22466;3-9-2020;10/11/83;femenino;Orla;Phillips;orla.phillips@gmail.com;Madrid 20;Lomas De Zamora;Referencia: Esta enfrente del pozo de sapasma Entre: Santiago Cabrera y Juan cruces;Buenos Aires;;
22467;4-9-2020;3/1/62;masculino;David;Delgado;david.delgado@gmail.com;Barrio 158 viviendas. manzana 311 2;San Luis;Referencia: Si en dado caso no se encontrara nadie, tocar en la casa de lado izquierdo Entre: 7 de Febrero y 20 de Noviembre;San Luis;;
22468;4-9-2020;26/2/85;masculino;Paul;Rojas;paul.rojas@gmail.com;Norma tais 2117;Villa Maria;103 Referencia: 103 Entre: Constitucion y Av. Fuente del lago;Cordoba;;
